,rooms,garages,useful_area,latitude,longitude,value,interior_quality,time_on_market,sold,value-5,value-10,value-15,value-20,yregr_test,regrpreds,dist,classpreds,classpreds_proba,misclassified,classpreds-5,classpreds-10,classpreds-15,classpreds-20,timepreds,timepreds-5,timepreds-10,timepreds-15,timepreds-20,dist20,dist15,dist10,dist5
3204,3.0,1.0,110,-23.578927,-46.6856223,1095460,3,115.0,1,1040687.0,985914.0,931141.0,876368.0,1095460,1397112.1,301652.125,0,0.4508514,True,1,1,1,1,93.85438,95.96958,95.96958,117.889366,73.18634,-20.668037,24.034988,2.1152039,2.1152039
8264,2.0,2.0,52,-23.5802775,-46.6301373,530224,1,6.0,1,503712.8,477201.60000000003,450690.39999999997,424179.2,530224,530272.8,48.8125,1,0.7688357,False,1,1,1,1,85.30092,80.050644,80.050644,78.00745,78.00745,-7.2934723,-7.2934723,-5.2502747,-5.2502747
7131,4.0,2.0,108,-23.6242951,-46.6358933,1029570,1,145.6349054106246,0,978091.5,926613.0,875134.5,823656.0,1029570,981703.5,-47866.5,0,0.3791668,False,0,0,0,1,109.61347,109.61347,94.18084,85.24142,73.354774,-36.258698,-24.372055,-15.432632,0.0
4621,2.0,1.0,85,-23.565855600000006,-46.6901219,1060420,1,256.4699411130056,0,1007399.0,954378.0,901357.0,848336.0,1060420,936682.56,-123737.4375,0,0.08058754,False,0,0,0,0,123.78103,123.78103,123.78103,117.67569,92.86373,-30.917297,-6.105339,0.0,0.0
8043,3.0,4.0,287,-23.6132078,-46.70750870000001,2418310,3,123.0,1,2297394.5,2176479.0,2055563.5,1934648.0,2418310,1829494.8,-588815.25,0,0.15180144,True,0,0,0,1,109.18499,123.4358,123.4358,123.4358,100.622116,-8.562874,14.250809,14.250809,14.250809
438,4.0,3.0,160,-23.5999068,-46.6732329,1821720,3,1.0,1,1730634.0,1639548.0,1548462.0,1457376.0,1821720,1948154.2,126434.25,1,0.9665726,False,1,1,1,1,112.17575,116.93504,102.66127,102.66127,98.2725,-13.903252,-9.514481,-9.514481,4.7592926
2005,2.0,1.0,65,-23.5694927,-46.6368942,550026,3,41.029306617275296,0,522524.69999999995,495023.4,467522.1,440020.80000000005,550026,515914.8,-34111.1875,1,0.8033243,True,1,1,1,1,99.44053,92.31126,71.36706,71.36706,59.24374,-40.19679,-28.073471,-28.073471,-7.1292725
7880,2.0,1.0,90,-23.6031875,-46.6720207,991885,3,197.30864985691028,0,942290.75,892696.5,843102.25,793508.0,991885,918910.1,-72974.875,0,0.26303235,False,0,0,0,0,122.80939,122.80939,120.03754,92.579796,92.579796,-30.229591,-30.229591,-2.7718506,0.0
1952,3.0,4.0,217,-23.5933158,-46.6306592,2584340,3,139.19154058432093,0,2455123.0,2325906.0,2196689.0,2067472.0,2584340,2379965.8,-204374.25,0,0.1284374,False,0,0,0,0,158.47842,141.43964,126.86815,126.86815,126.86815,-31.610275,-31.610275,-31.610275,-17.038788
6080,4.0,3.0,167,-23.523305,-46.732115,1882690,2,272.5121654940333,0,1788555.5,1694421.0,1600286.5,1506152.0,1882690,2001594.0,118904.0,0,0.08544172,False,0,0,0,0,152.576,146.39381,146.39381,136.76591,136.76591,-15.810089,-15.810089,-6.18219,-6.18219
4260,3.0,1.0,164,-23.5689667,-46.6538133,1845920,3,182.93879398976344,0,1753624.0,1661328.0,1569032.0,1476736.0,1845920,1882101.2,36181.25,0,0.21638255,False,0,0,0,0,125.26668,130.02599,110.81811,110.81811,106.42934,-18.837341,-14.44857,-14.44857,4.759308
3021,2.0,1.0,52,-23.6212587,-46.61713029999999,445252,3,27.56629895350041,0,422989.39999999997,400726.8,378464.2,356201.60000000003,445252,280508.62,-164743.375,1,0.6248373,True,1,1,1,1,94.70345,94.70345,74.59089,70.26765,101.713684,7.010231,-24.435806,-20.112564,0.0
1443,3.0,1.0,90,-23.6023937,-46.6664239,1035370,3,106.40270046987793,0,983601.5,931833.0,880064.5,828296.0,1035370,893502.25,-141867.75,0,0.4895763,False,1,1,1,1,122.80939,122.80939,144.72919,113.684784,92.579796,-30.229591,-9.124603,21.9198,0.0
1429,1.0,2.0,80,-23.595133,-46.6762218,1062660,3,270.5580683432891,0,1009527.0,956394.0,903261.0,850128.0,1062660,1198167.8,135507.75,0,0.12396013,False,0,0,0,0,139.18182,139.18182,139.18182,136.9653,136.9653,-2.2165222,-2.2165222,0.0,0.0
2077,3.0,4.0,260,-23.5977164,-46.6477172,3469230,3,2.5771260943233187,0,3295768.5,3122307.0,2948845.5,2775384.0,3469230,2517574.8,-951655.25,0,0.062554404,False,0,0,0,0,160.16415,149.94885,136.13474,146.08951,166.9025,6.7383423,-14.074646,-24.029419,-10.2153015
1906,3.0,1.0,120,-23.5828203,-46.69173720000001,2345390,3,41.605201355294746,0,2228120.5,2110851.0,1993581.5,1876312.0,2345390,1638009.5,-707380.5,0,0.04323245,False,0,0,0,0,183.61105,158.54031,158.54031,153.21146,153.21146,-30.399597,-30.399597,-25.07074,-25.07074
218,4.0,2.0,142,-23.5925334,-46.671478,2103120,1,86.0,1,1997964.0,1892808.0,1787652.0,1682496.0,2103120,1949512.9,-153607.125,0,0.39670274,True,0,0,0,1,119.03108,99.077736,99.077736,104.19518,104.19518,-14.835899,-14.835899,-19.953346,-19.953346
776,3.0,3.0,205,-23.5521455,-46.7197005,2472410,3,37.0,1,2348789.5,2225169.0,2101548.5,1977928.0,2472410,2365953.2,-106456.75,0,0.09826935,True,0,0,0,0,148.5882,137.90656,137.90656,137.90656,128.3645,-20.223694,-10.681641,-10.681641,-10.681641
2151,2.0,1.0,90,-23.5889563,-46.6457352,809176,3,10.0,1,768717.2,728258.4,687799.6,647340.8,809176,802127.9,-7048.125,1,0.5680377,False,1,1,1,1,100.781395,94.812416,94.812416,92.964935,93.506294,-7.2751007,-7.8164597,-5.968979,-5.968979
201,4.0,4.0,270,-23.5364668,-46.6795653,2690830,2,63.0,1,2556288.5,2421747.0,2287205.5,2152664.0,2690830,2977832.5,287002.5,1,0.53717417,False,1,1,1,1,127.02802,118.119736,71.99708,86.24788,86.24788,-40.780144,-40.780144,-55.030945,-8.908287
3609,2.0,2.0,102,-23.622309100000006,-46.7357827,451526,2,109.0,1,428949.69999999995,406373.4,383797.1,361220.80000000005,451526,707006.3,255480.3125,1,0.915358,False,1,1,1,1,48.817818,48.817818,48.817818,48.817818,48.817818,0.0,0.0,0.0,0.0
1338,4.0,5.0,272,-23.5983374,-46.6634348,4753950,1,268.0250820985026,0,4516252.5,4278555.0,4040857.5,3803160.0,4753950,4075403.2,-678546.75,0,0.0177787,False,0,0,0,0,190.61942,176.1022,130.01031,130.01031,130.01031,-60.6091,-60.6091,-60.6091,-14.517212
7735,4.0,4.0,150,-23.604058,-46.67771,1782410,2,32.0,1,1693289.5,1604169.0,1515048.5,1425928.0,1782410,2175667.5,393257.5,0,0.34647205,True,1,1,1,1,95.8599,95.8599,114.43131,114.43131,110.04254,14.18264,18.571411,18.571411,0.0
393,3.0,2.0,185,-23.6113228,-46.6894447,1663850,2,18.0,1,1580657.5,1497465.0,1414272.5,1331080.0,1663850,1892876.2,229026.25,1,0.77277994,False,1,1,1,1,101.5694,101.5694,101.5694,97.180626,118.945206,17.375809,-4.388771,0.0,0.0
3343,1.0,1.0,43,-23.5569675,-46.67768289999999,522852,2,44.0,1,496709.39999999997,470566.8,444424.2,418281.60000000003,522852,482332.0,-40520.0,1,0.69473225,False,1,1,1,1,101.89142,98.108635,98.108635,96.06544,64.272575,-37.618843,-5.825981,-3.7827835,-3.7827835
1090,3.0,3.0,195,-23.567272,-46.615617,1824600,1,259.0,1,1733370.0,1642140.0,1550910.0,1459680.0,1824600,2152784.5,328184.5,0,0.17282951,True,0,0,0,0,117.44789,105.90828,99.22024,114.57353,142.35294,24.905045,-2.8743591,-18.227654,-11.539612
8039,3.0,2.0,81,-23.6047469,-46.62115670000001,805315,2,206.33907424103242,0,765049.25,724783.5,684517.75,644252.0,805315,761674.6,-43640.375,0,0.34421137,False,0,0,0,0,103.95,89.20398,112.19669,74.12904,82.64374,-21.30626,-29.820953,8.246696,-14.746017
1992,3.0,2.0,187,-23.572087,-46.6610585,2250720,1,176.3358513755661,0,2138184.0,2025648.0,1913112.0,1800576.0,2250720,2592777.2,342057.25,0,0.20171064,False,0,0,0,0,89.648,89.648,103.24277,103.24277,91.703156,2.055153,13.594765,13.594765,0.0
2932,2.0,2.0,120,-23.6455667,-46.7019597,1373140,3,98.51625638196863,0,1304483.0,1235826.0,1167169.0,1098512.0,1373140,1407655.2,34515.25,0,0.4122696,False,0,0,1,1,164.36887,158.28215,123.371216,123.371216,111.72116,-52.647705,-40.99765,-40.99765,-6.0867157
2168,3.0,1.0,160,-23.5837558,-46.6713072,1876510,2,79.0,1,1782684.5,1688859.0,1595033.5,1501208.0,1876510,1830679.6,-45830.375,0,0.39897257,True,0,1,1,1,119.84439,124.96184,124.96184,110.688065,110.688065,-9.156326,-9.156326,5.117447,5.117447
5006,3.0,2.0,90,-23.6135534,-46.7291109,411921,1,19.0,1,391324.94999999995,370728.9,350132.85,329536.80000000005,411921,536068.25,124147.25,1,0.8939741,False,1,1,1,1,40.21442,40.21442,40.21442,40.21442,40.21442,0.0,0.0,0.0,0.0
5479,4.0,2.0,246,-23.5550174,-46.6921099,2397680,3,112.13980867007393,0,2277796.0,2157912.0,2038028.0,1918144.0,2397680,2464771.8,67091.75,0,0.14443292,False,0,0,0,1,120.93049,120.93049,120.93049,111.388405,104.88304,-16.047447,-9.542084,0.0,0.0
7070,2.0,2.0,116,-23.587699,-46.674154,1939030,3,29.0,1,1842078.5,1745127.0,1648175.5,1551224.0,1939030,1582622.6,-356407.375,0,0.28788266,True,0,0,0,0,147.08676,147.08676,126.20383,125.17503,125.17503,-21.911728,-21.911728,-20.882935,0.0
8199,2.0,1.0,80,-23.5572405,-46.6742672,831912,3,188.0,1,790316.3999999999,748720.8,707125.2,665529.6000000001,831912,831942.7,30.6875,0,0.3722789,True,0,0,0,0,118.554474,118.554474,107.44136,99.42458,97.128716,-21.425758,-19.12989,-11.113113,0.0
7943,3.0,2.0,93,-23.6272237,-46.71929960000001,813082,3,40.0,1,772427.8999999999,731773.8,691119.7,650465.6000000001,813082,759446.94,-53635.0625,1,0.59891665,False,1,1,1,1,105.6783,97.03391,97.03391,97.03391,94.738045,-10.940254,-8.644386,-8.644386,-8.644386
3854,3.0,2.0,147,-23.610443,-46.689901,1499110,2,0.5167127695282625,0,1424154.5,1349199.0,1274243.5,1199288.0,1499110,1432635.8,-66474.25,0,0.074366346,False,0,0,0,0,121.25319,116.86442,116.86442,86.36094,84.52263,-36.73056,-34.89225,-4.388771,-4.388771
2535,3.0,2.0,100,-23.5827519,-46.6058472,617277,2,47.0,1,586413.15,555549.3,524685.45,493821.60000000003,617277,750766.3,133489.3125,1,0.8009713,False,1,1,1,1,76.42409,60.046688,60.046688,53.974483,51.643723,-24.780365,-22.449604,-16.3774,-16.3774
5380,2.0,1.0,85,-23.569644600000004,-46.6479439,853765,3,157.0,1,811076.75,768388.5,725700.25,683012.0,853765,867636.25,13871.25,0,0.35245872,True,0,0,0,1,116.02725,100.781395,94.812416,94.812416,84.99161,-31.035645,-21.214836,-21.214836,-15.245857
3646,3.0,3.0,176,-23.5672049,-46.5932369,1246190,2,185.0,1,1183880.5,1121571.0,1059261.5,996952.0,1246190,1592187.4,345997.375,0,0.233643,True,0,0,0,0,92.15297,92.15297,110.834236,78.05902,62.492115,-29.660854,-14.093948,18.681267,0.0
4809,4.0,3.0,173,-23.6390494,-46.7007211,1833200,3,13.50352829179768,0,1741540.0,1649880.0,1558220.0,1466560.0,1833200,1673610.9,-159589.125,1,0.5827692,True,1,1,1,1,134.79993,134.19568,114.00787,114.00787,113.92306,-20.87687,-20.792053,-20.792053,-0.60424805
4526,2.0,1.0,65,-23.5872505,-46.6289967,636228,1,47.83682752208361,0,604416.6,572605.2000000001,540793.7999999999,508982.4,636228,564673.7,-71554.3125,1,0.7184273,True,1,1,1,1,111.65153,114.48109,114.48109,109.39976,105.86349,-5.78804,-2.25177,2.8295593,2.8295593
5557,3.0,1.0,110,-23.5634142,-46.6838021,1151470,2,109.0,1,1093896.5,1036323.0,978749.5,921176.0,1151470,1130948.9,-20521.125,0,0.3775289,True,1,1,1,1,100.94446,89.2944,74.01608,88.64038,86.42386,-14.520599,-12.304077,-26.928375,-11.650055
5272,3.0,1.0,103,-23.5601281,-46.6658287,1127560,1,30.0,1,1071182.0,1014804.0,958426.0,902048.0,1127560,1103093.4,-24466.625,1,0.6256488,False,1,1,1,1,120.78454,81.123405,95.7477,95.7477,84.782104,-36.002434,-25.036835,-25.036835,-39.661133
4344,4.0,3.0,225,-23.5954755,-46.67114829999999,4364840,3,268.5322182710661,0,4146598.0,3928356.0,3710114.0,3491872.0,4364840,3625844.5,-738995.5,0,0.009343069,False,0,0,0,0,180.02292,180.02292,180.02292,116.31485,163.54553,-16.477386,-63.70807,0.0,0.0
4991,2.0,2.0,120,-23.5260897,-46.7050053,1163760,3,101.49165016271708,0,1105572.0,1047384.0,989196.0,931008.0,1163760,1036788.8,-126971.1875,1,0.5034079,True,1,1,1,1,126.04627,114.39622,102.8308,103.62281,125.542595,-0.50367737,-22.423462,-23.21547,-11.650055
4135,4.0,2.0,155,-23.5408698,-46.679536,1473570,1,260.07521288125963,0,1399891.5,1326213.0,1252534.5,1178856.0,1473570,1503535.5,29965.5,0,0.19612299,False,0,0,0,0,64.85113,64.85113,52.2336,71.2804,69.44209,4.5909653,6.4292755,-12.617527,0.0
2283,2.0,1.0,50,-23.6409557,-46.6407844,387127,3,17.0,1,367770.64999999997,348414.3,329057.95,309701.60000000003,387127,366124.38,-21002.625,1,0.84659076,False,1,1,1,1,72.74648,72.74648,64.932816,62.109776,66.074265,-6.6722183,-10.636707,-7.8136673,0.0
3923,1.0,1.0,43,-23.602542,-46.6739777,426303,2,13.0,1,404987.85,383672.7,362357.55,341042.4,426303,476717.22,50414.21875,1,0.78417796,False,1,1,1,1,83.10906,71.839775,67.51654,67.51654,56.87983,-26.229233,-15.592522,-15.592522,-11.269287
6270,3.0,3.0,280,-23.538985,-46.6601567,3263630,2,17.0,1,3100448.5,2937267.0,2774085.5,2610904.0,3263630,2992090.8,-271539.25,1,0.7042558,False,1,1,1,1,160.11623,146.30211,166.03746,119.04464,104.10753,-56.008698,-41.071587,5.921234,-13.814117
6625,3.0,1.0,77,-23.592095800000006,-46.72854810000001,677391,2,115.14712283646021,0,643521.45,609651.9,575782.35,541912.8,677391,659745.25,-17645.75,0,0.49923655,False,0,0,1,1,66.57434,84.17563,79.04222,79.04222,68.56443,1.9900894,12.46788,12.46788,17.601288
2350,4.0,4.0,296,-23.634433,-46.731842,2286000,3,158.30248949219703,0,2171700.0,2057400.0,1943100.0,1828800.0,2286000,2101875.5,-184124.5,0,0.16849594,False,0,0,0,0,132.59662,132.59662,132.59662,81.32206,90.379005,-42.217613,-51.27456,0.0,0.0
7780,4.0,3.0,165,-23.599625600000003,-46.7291769,1076920,3,79.0,1,1023074.0,969228.0,915382.0,861536.0,1076920,1160621.4,83701.375,1,0.7393098,False,1,1,1,1,80.84827,80.84827,80.84827,80.84827,56.632523,-24.215744,0.0,0.0,0.0
6851,2.0,2.0,55,-23.6137594,-46.6301418,491378,2,10.0,1,466809.1,442240.2,417671.3,393102.4,491378,490153.47,-1224.53125,1,0.6717515,False,1,1,1,1,80.050644,80.050644,67.92733,56.555107,56.555107,-23.495537,-23.495537,-12.123314,0.0
2706,1.0,1.0,47,-23.5618182,-46.668364200000006,689496,2,174.64164236268974,0,655021.2,620546.4,586071.6,551596.8,689496,836302.7,146806.6875,0,0.08073184,False,0,0,0,0,130.30226,114.25404,114.25404,106.40929,101.32796,-28.974304,-23.892975,-16.048218,-16.048218
3084,2.0,1.0,56,-23.563568300000004,-46.6807657,581616,3,127.04278001039086,0,552535.2,523454.4,494373.6,465292.80000000005,581616,603438.25,21822.25,1,0.6300894,True,1,1,1,1,103.94551,99.80007,92.6708,70.96442,70.96442,-32.981094,-32.981094,-11.274712,-4.145439
7559,3.0,3.0,190,-23.5453577,-46.66076870000001,2117920,1,192.0,1,2012024.0,1906128.0,1800232.0,1694336.0,2117920,2432166.2,314246.25,0,0.48811853,True,0,1,0,0,109.23057,103.78518,103.78518,92.24557,92.24557,-16.985,-16.985,-5.445389,-5.445389
4674,3.0,2.0,103,-23.5840133,-46.645578,1201810,2,36.55695108246103,0,1141719.5,1081629.0,1021538.5,961448.0,1201810,998072.6,-203737.375,0,0.49525914,False,0,1,1,1,97.04252,97.04252,92.96177,92.96177,92.96177,-4.0807495,-4.0807495,-4.0807495,0.0
7002,4.0,5.0,370,-23.6157677,-46.6676154,4348080,3,207.19642647596402,0,4130676.0,3913272.0,3695868.0,3478464.0,4348080,4153056.8,-195023.25,0,0.016593924,False,0,0,0,0,178.39273,178.39273,178.39273,134.37558,147.42632,-30.966415,-44.01715,0.0,0.0
3286,2.0,1.0,82,-23.537515600000006,-46.6861564,792523,1,17.14041858912686,0,752896.85,713270.7000000001,673644.5499999999,634018.4,792523,764782.2,-27740.8125,1,0.58593035,True,0,1,1,1,94.1505,88.181526,88.181526,84.03818,84.03818,-10.11232,-10.11232,-5.9689713,-5.9689713
6429,4.0,4.0,200,-23.6050354,-46.6559362,2557060,3,95.04611319530113,0,2429207.0,2301354.0,2173501.0,2045648.0,2557060,2940441.0,383381.0,0,0.39540538,False,0,0,0,1,176.85309,166.47281,132.89697,132.89697,113.72922,-63.12387,-43.956116,-43.956116,-10.38028
881,3.0,3.0,148,-23.5293483,-46.6937384,1626570,2,182.0765801594648,0,1545241.5,1463913.0,1382584.5,1301256.0,1626570,1590471.2,-36098.75,0,0.3259638,False,0,1,1,1,110.04298,110.04298,110.04298,110.04298,121.28693,11.24395,0.0,0.0,0.0
6197,3.0,1.0,113,-23.5675238,-46.656839,1319420,2,235.72107473620468,0,1253449.0,1187478.0,1121507.0,1055536.0,1319420,1381001.9,61581.875,0,0.18743348,False,0,0,0,0,147.54086,111.726654,103.35253,80.691475,82.80668,-64.734184,-66.84939,-44.18833,-35.81421
5896,3.0,3.0,160,-23.577105,-46.648782,2110600,3,30.46670496190432,0,2005070.0,1899540.0,1794010.0,1688480.0,2110600,1767620.4,-342979.625,0,0.37373367,False,0,1,1,1,126.51899,114.51822,114.51822,121.41197,119.27751,-7.241478,-5.1070175,-12.000771,-12.000771
7146,4.0,3.0,300,-23.5721722,-46.6362152,2807190,3,19.12863834872613,0,2666830.5,2526471.0,2386111.5,2245752.0,2807190,2753806.2,-53383.75,0,0.4728547,False,0,0,0,1,147.83179,159.41513,154.34534,129.647,122.6364,-25.195389,-18.184784,6.51355,11.5833435
5235,1.0,1.0,45,-23.6408167,-46.63941320000001,279365,3,75.0,1,265396.75,251428.5,237460.25,223492.0,279365,319452.62,40087.625,1,0.887627,False,1,1,1,1,40.63243,40.63243,40.63243,28.450495,28.450495,-12.181936,-12.181936,0.0,0.0
87,4.0,6.0,273,-23.5525658,-46.5747897,2314810,3,26.0,1,2199069.5,2083329.0,1967588.5,1851848.0,2314810,2092057.6,-222752.375,1,0.6246214,False,1,1,1,1,90.159805,90.159805,90.159805,91.389656,77.25064,-12.909164,1.2298508,0.0,0.0
163,1.0,1.0,35,-23.6020652,-46.6747383,454664,1,303.3058906823212,0,431930.8,409197.60000000003,386464.39999999997,363731.2,454664,576596.6,121932.625,0,0.08108581,False,0,0,0,0,119.68219,88.77949,60.552948,76.75328,76.75328,-42.92891,-42.92891,-59.129242,-30.902702
2617,4.0,4.0,300,-23.55068,-46.719099,3465200,1,310.0,1,3291940.0,3118680.0,2945420.0,2772160.0,3465200,3525969.2,60769.25,0,0.043929324,True,0,0,0,0,133.87326,133.87326,149.15994,124.73522,124.73522,-9.138039,-9.138039,15.286682,0.0
6104,2.0,1.0,50,-23.5520819,-46.6500734,453541,3,7.0,1,430863.94999999995,408186.9,385509.85,362832.80000000005,453541,553816.8,100275.8125,1,0.8589201,False,1,1,1,1,76.49522,76.49522,54.863815,60.902676,60.902676,-15.592541,-15.592541,-21.631401,0.0
5127,3.0,3.0,139,-23.605311,-46.617336,1114350,1,91.19680987064434,0,1058632.5,1002915.0,947197.5,891480.0,1114350,1322042.1,207692.125,1,0.67838264,True,1,1,1,1,125.02934,92.25413,92.25413,92.25413,66.04896,-58.980385,-32.775215,-32.775215,-32.775215
7125,3.0,1.0,78,-23.5509626,-46.6602436,494872,3,41.0,1,470128.39999999997,445384.8,420641.2,395897.60000000003,494872,684872.94,190000.9375,1,0.8951396,False,1,1,1,1,48.281963,48.281963,43.67298,43.67298,33.89294,-14.389023,-4.608982,-4.608982,0.0
1321,3.0,2.0,80,-23.5662891,-46.6307716,885307,3,251.9733808667223,0,841041.6499999999,796776.3,752510.95,708245.6000000001,885307,783072.94,-102234.0625,0,0.1991273,False,0,0,0,0,176.57405,144.98224,144.98224,180.52159,124.20421,-52.369843,3.9475403,-31.591812,-31.591812
7059,4.0,4.0,260,-23.6366667,-46.73,1956520,2,165.0,1,1858694.0,1760868.0,1663042.0,1565216.0,1956520,1890089.4,-66430.625,0,0.44631156,True,0,0,0,0,84.0235,93.080444,103.33386,105.09243,105.09243,21.068932,21.068932,19.310364,9.056946
6274,3.0,2.0,158,-23.5576278,-46.6559141,2305980,3,352.2587749389156,0,2190681.0,2075382.0,1960083.0,1844784.0,2305980,1817635.0,-488345.0,0,0.010003398,False,0,0,0,0,178.087,178.087,178.087,166.08624,166.08624,-12.000763,-12.000763,0.0,0.0
414,4.0,2.0,146,-23.5836864,-46.6031649,1523690,3,168.640458932645,0,1447505.5,1371321.0,1295136.5,1218952.0,1523690,1181695.4,-341994.625,0,0.26045957,False,0,0,0,0,143.53026,171.30965,132.4634,126.37665,106.9676,-36.56266,-17.15361,-11.066864,27.779388
5209,3.0,1.0,158,-23.5817252,-46.6711278,1924720,1,11.0,1,1828484.0,1732248.0,1636012.0,1539776.0,1924720,1603503.6,-321216.375,1,0.5816447,False,1,1,1,1,102.21883,102.21883,107.33627,94.54753,87.11015,-15.108673,-7.671295,5.117447,0.0
1501,4.0,4.0,250,-23.496029,-46.6358711,2414660,1,42.0,1,2293927.0,2173194.0,2052461.0,1931728.0,2414660,2061901.5,-352758.5,1,0.5070656,False,1,1,1,1,108.853355,108.853355,108.853355,117.78704,73.81095,-35.042404,8.933685,0.0,0.0
5442,3.0,1.0,170,-23.5617122,-46.652672,1459180,1,150.0,1,1386221.0,1313262.0,1240303.0,1167344.0,1459180,1879564.5,420384.5,0,0.4669697,True,0,0,0,1,69.942726,58.351406,83.64483,83.966484,83.966484,14.023758,14.023758,13.702103,-11.59132
3140,1.0,1.0,43,-23.6283961,-46.64308270000001,425087,1,45.0,1,403832.64999999997,382578.3,361323.95,340069.60000000003,425087,342123.56,-82963.4375,1,0.7201254,False,1,1,1,1,83.03638,71.767075,67.44384,67.44384,56.807133,-26.229244,-15.592537,-15.592537,-11.269302
1519,2.0,1.0,83,-23.6008319,-46.6481151,645484,1,33.026292300312164,0,613209.7999999999,580935.6,548661.4,516387.2,645484,752240.44,106756.4375,1,0.749281,True,1,1,1,1,85.08913,85.08913,80.41289,74.4856,47.084423,-38.004704,-10.603523,-4.676239,0.0
3849,1.0,1.0,45,-23.6198982,-46.6640147,495615,3,168.77209406426712,0,470834.25,446053.5,421272.75,396492.0,495615,531668.8,36053.8125,1,0.6139741,True,1,1,0,0,70.25865,70.25865,68.215454,68.215454,84.76124,14.502586,-2.0431976,-2.0431976,0.0
791,3.0,4.0,311,-23.5097595,-46.6507406,2306240,3,148.0,1,2190928.0,2075616.0,1960304.0,1844992.0,2306240,2885164.2,578924.25,1,0.52516294,False,1,1,1,1,111.24448,111.24448,111.24448,88.4308,80.3206,-30.923874,-22.813675,0.0,0.0
4214,2.0,2.0,45,-23.6455667,-46.7019597,514927,3,225.86106172537293,0,489180.64999999997,463434.3,437687.95,411941.60000000003,514927,560610.94,45683.9375,0,0.29294172,False,0,0,0,0,189.86844,177.63864,177.63864,177.63864,166.2664,-23.602036,-12.229797,-12.229797,-12.229797
6665,2.0,1.0,80,-23.5622176,-46.645731,828644,1,166.25467130256754,0,787211.7999999999,745779.6,704347.4,662915.2000000001,828644,825747.2,-2896.8125,0,0.39915827,False,1,0,1,0,107.05432,107.05432,95.94121,87.924446,88.465805,-18.588516,-19.129875,-11.113113,0.0
2970,4.0,5.0,266,-23.5406634,-46.7182035,3671330,2,312.70489305567475,0,3487763.5,3304197.0,3120630.5,2937064.0,3671330,3521981.2,-149348.75,0,0.038234197,False,0,0,0,0,157.02132,157.02132,157.02132,172.308,162.94254,5.921219,15.286682,0.0,0.0
5717,2.0,1.0,92,-23.573081,-46.6506052,846489,3,32.0,1,804164.5499999999,761840.1,719515.65,677191.2000000001,846489,919202.06,72713.0625,1,0.58916163,False,1,1,1,1,103.66186,101.01608,95.04712,95.04712,75.14997,-28.511887,-8.614738,-8.614738,-2.6457748
4723,1.0,1.0,35,-23.5612847,-46.68225560000001,269320,1,22.0,1,255854.0,242388.0,228922.0,215456.0,269320,441419.2,172099.1875,1,0.9210178,False,1,1,1,1,56.6682,56.6682,56.6682,56.6682,56.6682,0.0,0.0,0.0,0.0
